"imdb_score","movie_budget","release_month","duration","maturity_rating","aspect_ratio","nb_news_articles","actor1_star_meter","actor2_star_meter","actor3_star_meter","colour_film","nb_faces","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","Plot contains murder","Plot contains love","Plot contains friend","Plot contains death","Plot contains high school","Plot contains police","Plot contains new york city","Plot contains boy","Plot contains drugs","Plot contains school","Plot contains detective","Plot contains fbi","Plot contains friendship","Plot contains money","Plot contains wedding","Plot contains serial killer","Plot contains alien","Plot contains cult film","Plot contains marriage","Plot contains party","Production Company is Universal Pictures","Production Company is Paramount Pictures","Production Company is Columbia Pictures Corporation","Production Company is Warner Bros.","Production Company is New Line Cinema","Production Company is Twentieth Century Fox","Production Company is Metro-Goldwyn-Mayer (MGM)","Production Company is Touchstone Pictures","Production Company is DreamWorks","Production Company is Miramax","Production Company is Lionsgate","Production Company is Fox Searchlight Pictures","Production Company is Walt Disney Pictures","Production Company is Dimension Films","Production Company is Focus Features","Production Company is Fox 2000 Pictures","Production Company is Summit Entertainment","Production Company is Screen Gems","Production Company is Castle Rock Entertainment","Production Company is Revolution Studios"
5.9,30000000,"Jul",98,"PG-13","2.35",88,2799,3668,1584,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,7556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,27800000,"Jun",107,"PG","2.35",128,3828,6150,9685,"Color",1,1,1,1,1,0,0,0,0,0,0,0,0,0,8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,17500000,"Feb",121,"PG-13","2.35",609,2907,3003,13644,"Color",1,0,0,0,0,0,0,0,0,0,1,1,0,0,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,10000000,"May",96,"R","2.35",28,1504,343,3281,"Color",1,1,0,0,0,0,0,0,0,0,1,0,0,1,10219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,14000000,"Aug",108,"R","2.35",615,91,281,1932,"Color",4,0,1,0,1,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,32000000,"Sep",87,"PG-13","2.35",206,304,2629,2066,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,1,5268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,20000000,"Mar",96,"PG-13","2.35",71,2303,3450,22967,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,0,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,35000000,"Dec",102,"PG-13","2.35",2366,1926,2207,4998,"Color",1,1,1,0,1,0,0,0,0,0,0,0,0,0,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,30000000,"Jan",132,"PG-13","2.35",2019,102,856,2570,"Color",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15000000,"Feb",107,"R","2.35",1803,5454,7573,31890,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.6,6000000,"Aug",101,"PG-13","2.35",158,4152,53450,106266,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,45000000,"May",95,"PG","2.35",94,1259,505,1739,"Color",1,0,0,0,0,0,1,0,1,0,0,0,0,0,7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,12000000,"Nov",123,"R","2.35",964,1688,3731,3854,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,40000000,"Aug",82,"R","2.35",1286,1339,43304,639,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,30000000,"Jul",103,"PG-13","2.35",418,2956,4147,20965,"Color",2,0,0,0,1,0,0,0,0,1,1,0,0,0,9370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.2,21000000,"Dec",99,"PG-13","2.35",286,379,3417,3928,"Color",1,0,1,0,0,0,0,0,0,0,1,0,0,0,10865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.2,15000000,"Jun",97,"R","2.35",639,26074,5146,40170,"Black and White",8,0,0,0,0,0,0,0,0,1,0,0,0,0,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,14800000,"Jul",115,"R","2.35",1419,501,573,6687,"Color",3,0,0,0,0,1,0,0,0,0,1,0,0,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,27000000,"Jul",101,"R","2.35",491,5129,2999,4299,"Color",0,0,0,0,1,0,0,0,0,1,0,0,0,1,290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,33000000,"Aug",109,"R","2.35",839,5989,4767,9076,"Color",1,0,0,1,1,0,0,0,0,1,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,26000000,"Apr",110,"R","2.35",844,1774,12080,5721,"Color",1,0,0,0,1,0,0,0,0,0,0,0,0,1,7473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,50000000,"Dec",143,"PG-13","2.35",2996,413,505,296,"Color",2,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30000000,"Apr",137,"R","2.35",247,1987,3464,6583,"Black and White",0,1,0,0,1,0,0,0,0,0,1,0,0,1,1423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.7,35000000,"Feb",120,"R","2.35",1593,595,4506,5714,"Color",2,0,0,0,0,0,0,0,0,0,0,0,0,1,4988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,55000000,"Sep",121,"PG-13","2.35",687,5132,4078,8115,"Color",0,0,1,0,1,0,0,0,1,0,1,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,38000000,"Jan",108,"PG-13","2.35",0,1236,1204,3671,"Color",1,0,0,0,0,0,1,0,0,0,0,0,0,0,51786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,15000000,"Jun",109,"R","2.35",2486,1905,7027,12354,"Color",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,21000000,"Dec",122,"R","2.35",6941,84,379,9,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,14000000,"Oct",106,"PG-13","2.35",15,7930,2749,19259,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,23920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,27500000,"Oct",122,"R","2.35",299,1304,170,559,"Color",2,0,0,0,1,0,0,0,0,0,1,0,0,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,12000000,"Jan",106,"PG-13","2.35",558,16326,11195,2490,"Color",0,0,0,1,1,0,0,0,0,0,0,0,0,0,6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,5000000,"Jun",130,"PG","2.35",70,9723,3172,4723,"Color",0,1,0,1,1,0,0,0,0,0,0,0,0,0,10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,35000000,"Sep",101,"R","2.35",562,3067,56480,8897,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,1,7670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,12500000,"Oct",101,"R","2.35",2182,215,1232,2017,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,2000000,"Jun",104,"R","2.35",660,3521,2977,3454,"Color",1,0,0,0,0,0,0,1,0,0,1,0,0,1,8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,14000000,"Oct",98,"PG-13","2.35",69,6017,85405,93918,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,0,33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.4,15000000,"Oct",122,"R","2.35",3110,625,3327,31141,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.7,1400000,"Jan",135,"PG-13","2.35",14,502173,4700595,4832907,"Color",1,1,0,0,0,0,0,0,0,0,1,0,0,0,83425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,17000000,"Feb",95,"PG-13","2.35",2805,453,6528,1442,"Color",0,0,0,0,1,0,0,0,0,1,1,0,0,0,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,22000000,"Aug",122,"PG","2.35",451,2699,3601,29895,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,0,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,15000000,"Aug",121,"R","2.35",85,5803,9596,1127,"Color",4,0,0,0,0,1,1,0,0,0,1,0,0,1,19009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18000000,"May",98,"PG","2.35",35,5699,9144,14052,"Color",0,1,1,0,0,0,0,1,0,0,0,0,0,0,24846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,25000000,"Sep",117,"PG-13","2.35",51,3501,1936,1807,"Color",0,0,0,0,0,0,0,0,1,0,1,0,0,0,19949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,20000000,"Apr",105,"PG","2.35",126,987,12757,1037,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,13000000,"May",84,"R","2.35",33,5129,1892,1587,"Color",0,0,0,0,0,0,1,0,0,0,0,0,0,0,24983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,17000000,"Mar",132,"R","2.35",515,2907,3069,24304,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,1,7752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,10000000,"Dec",132,"PG","2.35",116,252,266,2423,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,10606,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,35000000,"Jan",109,"R","2.35",887,2069,3000,6410,"Color",3,0,0,0,1,0,0,0,0,0,1,0,0,1,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,25000000,"Aug",103,"R","2.35",14,304,2653,1993,"Color",0,1,0,0,1,0,0,0,0,0,0,0,0,1,5216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.5,26000000,"Apr",129,"R","2.35",211,130,7730,8215,"Color",4,0,0,0,0,0,0,0,0,0,1,0,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,45000000,"Oct",122,"R","2.35",3006,341,7023,2482,"Color",2,0,0,0,1,0,0,0,0,0,1,0,0,1,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,6000000,"Jun",110,"PG-13","2.35",1189,213,2799,11755,"Color",2,0,0,0,0,1,1,0,0,0,0,0,0,0,767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,50000000,"Apr",132,"R","2.35",2378,1475,2985,3176,"Color",0,0,1,0,0,0,0,0,0,1,0,0,0,0,2860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30000000,"Mar",88,"PG","2.35",96,1662,9374,1017,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,14031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,15000000,"Jan",120,"PG-13","2.35",69,27355,25684,85747,"Color",3,1,0,0,0,0,1,0,0,0,1,0,0,0,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,3000000,"Jan",87,"R","2.35",895,345,1227,1433,"Color",3,0,0,0,0,0,1,0,0,0,0,0,0,0,6239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,12000000,"Dec",102,"R","2.35",798,779,604,7494,"Color",10,0,0,0,0,0,1,0,0,0,0,0,0,0,10629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,40000000,"Nov",108,"R","2.35",212,987,2423,1706,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48000000,"Oct",93,"PG-13","2.35",130,327,2888,4856,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,35000000,"Aug",102,"PG-13","2.35",76,987,5953,4134,"Color",0,1,1,0,0,0,0,0,0,0,0,1,0,0,7038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,23000000,"Aug",94,"PG","2.35",129,12663,6228,9746,"Color",2,0,0,0,0,0,0,0,1,0,1,0,0,0,23914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,50000000,"Jun",112,"PG-13","2.35",5792,2709,1560,18085,"Color",0,0,0,1,1,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17000000,"May",68,"PG-13","2.35",255,505,7118,3736,"Color",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,6900000,"Jun",115,"R","2.35",95,102,3326,8553,"Color",0,0,0,0,0,0,0,1,0,0,0,0,0,0,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,30000000,"Oct",160,"R","2.35",1296,134,632,3049,"Color",0,0,0,0,0,0,0,1,0,0,1,0,0,1,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,40000000,"Aug",107,"R","2.35",15,1498,2725,9449,"Color",0,0,0,0,1,0,0,0,0,1,1,0,0,1,17369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,6000000,"Jan",96,"R","2.35",1003,2907,5241,82607,"Color",0,0,0,0,1,0,0,0,0,0,0,0,0,1,5773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,25000000,"Sep",101,"R","2.35",98,1947,215687,166825,"Color",2,0,1,0,1,0,1,0,0,0,1,1,0,0,17141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,50000000,"Dec",124,"PG-13","2.35",152,513,2937,28217,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,30000000,"Mar",101,"R","2.35",182,327,9841,18344,"Color",2,0,0,0,1,0,1,0,0,0,1,1,0,0,9742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.2,3000000,"Dec",161,"PG","2.35",233,361520,22107,17643,"Color",2,0,1,0,0,0,0,0,0,0,1,1,0,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,35000000,"Oct",126,"R","2.35",280,632,233,655,"Color",4,0,0,0,0,0,0,0,0,0,1,0,0,0,6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,3000000,"Oct",96,"R","2.35",179,2628,1301,7776,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,7000000,"Feb",112,"R","2.35",3058,411,6855,28698,"Color",0,0,0,0,0,1,1,0,0,0,1,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.7,40000000,"Mar",102,"PG-13","2.35",125,5970,8732,7128,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,10673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,2000000,"Oct",94,"PG-13","2.35",285,54,4712,269373,"Color",7,0,0,0,0,1,1,0,0,0,1,0,0,0,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,28000000,"Dec",108,"PG-13","2.35",7,113530,694,4749,"Color",0,1,0,0,0,0,1,0,0,1,0,0,0,0,21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3200000,"Jan",101,"R","2.35",334,3076,6602,3150,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,1,8341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,25000000,"Apr",101,"PG-13","2.35",1065,2927,27765,7733,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,50000000,"Nov",95,"PG-13","2.35",85,4548,2812,5391,"Color",1,0,1,0,0,0,0,0,0,0,0,0,0,0,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,11000000,"May",97,"PG-13","2.35",615,7636,2943,133426,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,5106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,13000000,"Aug",84,"PG-13","2.35",76,170,6614,1932,"Color",0,0,1,1,0,0,1,0,0,0,0,0,0,0,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,50000000,"Aug",125,"R","2.35",185,719,980,5179,"Color",1,1,0,0,0,0,0,0,0,0,1,1,0,0,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,11000000,"Apr",109,"PG-13","2.35",341,125,2193,1216,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,21000000,"May",145,"R","2.35",356,412,6890,19496,"Color",1,0,0,0,1,0,0,0,0,0,1,1,0,0,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,29000000,"Nov",147,"PG","2.35",93,341,5721,4620,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,11863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,30000000,"Mar",94,"R","2.35",38,304,8108,4540,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,50000000,"Feb",114,"PG-13","2.35",155,20690,6445,8256,"Color",2,1,1,0,0,0,0,0,0,0,0,0,0,0,7224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.1,35000000,"Dec",141,"PG-13","2.35",978,85405,56349,60666,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,8000000,"Oct",178,"R","2.35",5827,254,2064,5922,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,1,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
